Date,DP,PE,BM,CAPE,PCA.price,BY,DEF,TERM,CAY,SIM,VRP,IC,BDI,NOS,CPI,PCR,MA,PCA.tech,OIL,SI,futureRet1M,futureRet3M,futureRet6M,futureRet1Y
11/1/1990,NA,14.8114,0.570092925,16.01305494,NA,-0.113036857,1.3,1.277,0.016738871,0,4.283346702,0,0.051538389,0.0236118,0,-2.505403128,0,-2.434836461,0.226204815,1.1904184,0.061057533,0.134613798,0.221774626,0.245521729
11/2/1990,NA,14.3,0.561545373,16.26529715,NA,-0.097382942,1.29,1.264,0.016738871,0.007692308,4.455915322,0,0.049422303,0.0236118,0,-2.470247806,0,-2.434836461,0.183145425,1.190159828,0.056327898,0.138206195,0.186375112,0.227003337
11/5/1990,NA,14.4256,0.556668893,16.40853801,NA,-0.167537546,1.38,1.203,0.016738871,0.015384615,4.688248615,0,0.046674043,0.0236118,0,-2.433544564,0,-2.434836461,0.207928229,1.189905378,0.04500029,0.125120136,0.180338176,0.215594227
11/6/1990,NA,14.2895,0.561892454,16.25395342,NA,-0.146056969,1.39,1.192,0.016738871,0.023076923,4.922626393,0,0.039573962,0.0236118,0,-2.456402405,0,-2.434836461,0.239909116,1.189654986,0.050466626,0.142512347,0.17608733,0.221049068
11/7/1990,NA,14.0322,0.572213321,15.96165845,NA,-0.102319218,1.33,1.236,0.016738871,0.030769231,5.289937571,0,0.039644221,0.0236118,0,-2.51400308,0,-2.434836461,0.297262416,1.189408585,0.072105567,0.186040003,0.186012872,0.242452032
11/8/1990,NA,14.1056,0.5690548,16.0454368,NA,-0.103560387,1.36,1.234,0.016738871,0.038461538,5.557181288,0,0.018717523,0.0236118,0,-2.504882015,0,-2.426067114,0.283095553,1.189166113,0.059413418,0.172433532,0.19057173,0.24680725
11/9/1990,NA,14.39,0.557911181,16.36551855,NA,-0.180494929,1.36,1.202,0.016738871,0.046153846,5.55348941,0,0.014705985,0.0236118,0,-2.456426855,0,-2.426067114,0.248998687,1.188927506,0.051103629,0.162286226,0.171377075,0.224965057
11/12/1990,NA,14.6533,0.547825134,16.66526912,NA,-0.228612263,1.36,1.099,0.016738871,0.053846154,5.465551406,0,0.014663234,0.0236118,0,-2.410246866,0,-2.426067114,0.18603097,1.188692703,0.030395978,0.131063407,0.152951585,0.207420235
11/13/1990,NA,14.5703,0.551055271,16.5711874,NA,-0.256260038,1.34,1.12,0.016738871,0.061538462,5.385736417,0,0.013124529,0.0236118,0,-2.422752671,0,-2.426067114,0.191055237,1.188461645,0.028396453,0.149946124,0.166845816,0.222268046
11/14/1990,NA,14.6955,0.546448087,16.71393452,NA,-0.274596396,1.37,1.067,0.016738871,0.069230769,5.160105698,0,0.017655909,0.0236118,0,-2.39096389,0,-2.426067114,0.084680102,1.188234269,0.017388514,0.142282781,0.16052412,0.215398278
11/15/1990,NA,14.5404,0.55233361,16.42645851,NA,-0.270010636,1.35,1.067,0.016738871,0.076923077,4.942345842,0,0.021184935,0.0236118,0,-2.398772399,0,-2.426067114,0.085843562,1.188010519,0.040279295,0.141315978,0.167881159,0.22534918
11/16/1990,NA,14.76,0.552059181,16.43216318,NA,-0.327449358,1.27,0.999,0.016738871,0.084615385,4.621587603,0,0.023766786,0.0236118,0,-2.382210618,0,-2.426067114,0.047095831,1.187790336,0.04041828,0.140534907,0.174263827,0.187762078
11/19/1990,NA,14.8633,0.548125411,16.54772305,NA,-0.269866054,1.29,1.022,0.016738871,0.092307692,4.374601027,0,0.023965481,0.0236118,0,-2.393718997,0,-2.426067114,0.008928631,1.187573664,0.033199859,0.135420226,0.179007162,0.187610151
11/20/1990,NA,14.6758,0.555000555,16.33941386,NA,-0.311574391,1.29,0.977,0.016738871,0.1,4.128526677,0,0.026382226,0.0236118,0,-2.373599163,0,-2.426067114,-0.099358451,1.187360446,0.050825391,0.152513762,0.193930254,0.185087489
11/21/1990,NA,14.7093,0.553587245,16.37724458,NA,-0.349636299,1.24,0.999,0.016738871,0.107692308,3.929821668,0,0.025688227,0.0236118,0,-2.384558264,0,-2.426067114,-0.042292395,1.188746534,0.042952432,0.138042135,0.202484183,0.180458184
11/23/1990,NA,14.56,0.553587245,16.32951776,NA,-0.319214872,1.25,1.039,0.016738871,0.123076923,3.779945282,0,0.028738894,0.0236118,0,-2.423670998,0,-2.417440694,0.170108045,1.190110524,0.048775052,0.154486118,0.212820698,0.187439086
11/26/1990,NA,14.6252,0.55285272,16.40305779,NA,-0.322733684,1.29,1.031,0.016738871,0.130769231,3.649919726,0,0.0308707,0.0236118,0,-2.43797273,0,-2.417440694,0.167081675,1.191452767,0.036542527,0.148197729,0.20380513,0.172606578
11/27/1990,NA,14.6986,0.550357733,16.48593037,NA,-0.315377432,1.3,1.014,0.016738871,0.138461538,3.576832662,0,0.034352353,0.0236118,0,-2.429761234,0,-2.417440694,0.237241241,1.19277361,0.032840526,0.152406671,0.197969213,0.165466483
11/28/1990,NA,14.6917,0.55056984,16.47862706,NA,-0.301260928,1.32,1.014,0.016738871,0.146153846,3.558254197,0,0.036152436,0.0236118,0,-2.432436958,0,-2.417440694,0.217674758,1.194073396,0.037864961,0.149796416,0.191582935,0.172894232
11/29/1990,NA,14.621,0.553189135,16.39979865,NA,-0.248048171,1.38,1.075,0.016738871,0.153846154,3.634674139,0,0.042251823,0.0236118,0,-2.432597279,0,-2.417440694,0.186157528,1.195352458,0.031206353,0.174431761,0.192608101,0.173980396
11/30/1990,NA,14.65,0.543478261,16.70076299,NA,-0.325519667,1.36,0.992,0.016738871,0.161538462,3.403764913,0,0.045780982,0.0236118,0,-2.363054218,0,-2.417440694,-0.00931523,1.196611129,-0.000962539,0.154806627,0.163435585,0.152277979
12/3/1990,NA,14.7355,0.540832883,16.79856069,NA,-0.359415488,1.33,0.957,0.016738871,0.169230769,3.267843321,0,0.055662291,0.0277291,0,-2.339998282,0,-2.417440694,-0.021046262,1.197849732,-0.009610987,0.148297643,0.155348886,0.162796583
12/4/1990,NA,14.8378,0.537576605,16.91554029,NA,-0.400611649,1.33,0.933,0.016738871,0.176923077,3.074169232,0,0.069277418,0.0277291,0,-2.354177143,0,-2.417440694,-0.024803977,1.199068588,-0.034001936,0.138822259,0.154960175,0.154723958
12/5/1990,NA,15.0001,0.532226303,17.10094494,NA,-0.398837935,1.33,0.95,0.016738871,0.184615385,2.851835487,0,0.095716686,0.0277291,0,-2.286388644,0,-2.417440694,-0.096009492,1.200268011,-0.046595073,0.122620974,0.132466173,0.141505245
12/6/1990,NA,14.9614,0.53361793,17.05724773,NA,-0.381361041,1.35,0.952,0.016738871,0.192307692,2.657291234,0,0.102373965,0.0277291,0,-2.273044224,0,-2.417440694,-0.170254087,1.201448313,-0.054903259,0.117313589,0.137644386,0.137035139
12/7/1990,NA,15.2,0.535532587,16.98933717,NA,-0.520520712,1.34,0.913,0.016738871,0.2,2.531368035,0,0.099264517,0.0277291,0,-2.278333735,0,-2.408954025,-0.146056091,1.202609796,-0.041171662,0.133527579,0.15392836,0.145522521
12/10/1990,NA,15.2529,0.53361793,17.04894318,NA,-0.569842716,1.29,0.908,0.016738871,0.207692308,2.540151571,0,0.092787848,0.0277291,0,-2.287196386,0,-2.408954025,-0.140892707,1.203752762,-0.042420817,0.127194656,0.144789951,0.139858442
12/11/1990,NA,15.1392,0.537547707,16.92244896,NA,-0.604574843,1.31,0.876,0.016738871,0.215384615,2.610807848,0,0.091665957,0.0277291,0,-2.279513966,0,-2.408954025,-0.162499997,1.204877505,-0.043673696,0.134912775,0.148207661,0.146383446
12/12/1990,NA,15.3132,0.531519082,17.11736058,NA,-0.608244643,1.36,0.915,0.016738871,0.223076923,2.544729677,0,0.083562544,0.0277291,0,-2.242980769,0,-2.408954025,-0.225428906,1.205984316,-0.051135503,0.119521263,0.127497751,0.134431983
12/13/1990,NA,15.2737,0.532708289,17.07380799,NA,-0.543022157,1.37,0.92,0.016738871,0.230769231,2.67338466,0,0.076671943,0.0277291,0,-2.253791241,0,-2.408954025,-0.241297227,1.207073482,-0.040810608,0.107153406,0.130954747,0.147151252
12/14/1990,NA,15.18,0.536711035,16.94368344,NA,-0.465122687,1.4,0.973,0.016738871,0.238461538,2.780395076,0,0.066719265,0.0277291,0,-2.266828121,0,-2.408954025,-0.229825509,1.208145282,0.00351258,0.118455963,0.144823041,0.162456202
12/17/1990,NA,15.1428,0.537807895,16.86482734,NA,-0.481937638,1.42,1.023,0.016738871,0.246153846,2.994136633,0,0.06016706,0.0277291,0,-2.274938223,0,-2.408954025,-0.204260279,1.209199995,0.018868771,0.117258049,0.129081595,0.164881023
12/18/1990,NA,15.33,0.531236719,17.07384809,NA,-0.58500218,1.38,1.091,0.016738871,0.253846154,3.061926297,0,0.057483072,0.0277291,0,-2.272280505,0,-2.408954025,-0.219835862,1.210237893,0.00305547,0.107424737,0.116014063,0.148111749
12/19/1990,NA,15.337,0.531293168,17.08215877,NA,-0.475919343,1.4,1.204,0.016738871,0.261538462,3.183389156,0,0.057723127,0.0277291,0,-2.276745673,0,-2.408954025,-0.274318012,1.211259243,-0.005740247,0.113344909,0.118092564,0.149588937
12/20/1990,NA,15.3333,0.531547334,17.07857063,NA,-0.41192339,1.43,1.314,0.016738871,0.269230769,3.244453066,0,0.055868848,0.0277291,0,-2.270140886,0,-2.408954025,-0.37115841,1.212264309,0.000272591,0.130930473,0.12586852,0.147324715
12/21/1990,NA,15.18,0.528960592,17.16333674,NA,-0.34899617,1.44,1.333,0.016738871,0.276923077,3.313541271,0,0.055494848,0.0277291,0,-2.259599699,0,-2.400604026,-0.370125742,1.213876728,0.009091926,0.123477251,0.112251563,0.154146374
12/24/1990,NA,15.0953,0.531858313,17.0680618,NA,-0.266470534,1.44,1.457,0.016738871,0.284615385,3.513920517,0,0.052392049,0.0277291,0,-2.265428385,0,-2.400604026,-0.400049234,1.21546344,0.018529893,0.128722942,0.135892955,0.184693199
12/26/1990,NA,15.1388,0.531830027,17.11764916,NA,-0.323968376,1.44,1.469,0.016738871,0.3,3.753010107,0,0.049470864,0.0277291,0,-2.285378924,0,-2.400604026,-0.373360821,1.217024854,0.015535341,0.115345261,0.131825995,0.188123042
12/27/1990,NA,15.0217,0.533874326,16.98563229,NA,-0.353956904,1.42,1.403,0.016738871,0.307692308,4.053448588,0,0.047401959,0.0277291,0,-2.289718668,0,-2.400604026,-0.380346637,1.218561375,0.022737492,0.144957233,0.128565383,0.209594563
12/28/1990,NA,15.21,0.533162721,17.0083986,NA,-0.305763924,1.42,1.502,0.016738871,0.315384615,4.383882446,0,0.042048273,0.0277291,0,-2.296405498,0,-2.400604026,-0.296619166,1.220073399,0.036412188,0.142171557,0.129263354,0.212279199
12/31/1990,NA,15.2794,0.536711035,17.08653075,NA,-0.361622266,1.38,1.432,0.016738871,0.323076923,4.778564281,0,0.039725588,0.0277291,0,-2.304387197,0,-2.400604026,-0.177092249,1.221561316,0.040679049,0.139806707,0.134976354,0.228856714
1/2/1991,NA,15.105,0.536423131,16.89197402,NA,-0.355583174,1.33,1.432,0.027972626,0.338461538,5.134504792,0,0.03821377,-0.0280544,0,-2.275562593,0,-2.400604026,-0.342762073,1.223025512,0.049599412,0.139608768,0.141604856,0.245025228
1/3/1991,NA,14.8949,0.550206327,16.65756061,NA,-0.486323635,1.36,1.308,0.027972626,0.346153846,5.560530452,0,0.035433587,-0.0280544,0,-2.268812015,0,-2.400604026,-0.371130398,1.224466363,0.078907011,0.162366701,0.154625411,0.259437525
1/4/1991,NA,15.01,0.551785025,16.61105201,NA,-0.393638231,1.39,1.293,0.027972626,0.353846154,5.837944662,0,0.026730678,-0.0280544,0,-2.260270853,0,-2.400604026,-0.422455164,1.225884243,0.090085567,0.151637511,0.160724486,0.267240924
1/7/1991,NA,14.75,0.561387751,16.3239039,NA,-0.279884772,1.44,1.434,0.027972626,0.361538462,6.217960014,0,0.024599523,-0.0280544,0,-2.335108244,0,-2.400604026,-0.342653044,1.227279518,0.126760008,0.168011994,0.186860442,0.281417245
1/8/1991,NA,14.7248,0.562271577,16.29652752,NA,-0.225062396,1.47,1.562,0.027972626,0.369230769,6.64429905,0,0.02123904,-0.0280544,0,-2.318611765,0,-2.39238771,-0.396716362,1.228652547,0.124135211,0.181659752,0.194185902,0.281789867
1/9/1991,NA,14.5653,0.568343279,16.12061697,NA,-0.146573054,1.47,1.838,0.027972626,0.376923077,6.715193707,0,0.020761706,-0.0280544,0,-2.341273844,0,-2.39238771,-0.350160742,1.230003686,0.142929609,0.199856096,0.20284846,0.294353403
1/10/1991,NA,14.7075,0.562841222,16.27851374,NA,-0.267037784,1.47,1.714,0.027972626,0.384615385,6.748688641,0,0.018963997,-0.0280544,0,-2.330167177,0,-2.39238771,-0.377531353,1.231333284,0.158578323,0.192218477,0.192192243,0.283468522
1/11/1991,NA,14.33,0.561450789,16.3151038,NA,-0.217346453,1.43,1.837,0.027972626,0.392307692,6.984413296,0,0.022644012,-0.0280544,0,-2.315635539,0,-2.39238771,-0.374578932,1.232641684,0.147963748,0.206722947,0.200901381,0.275216924
1/14/1991,NA,14.2054,0.566379701,16.17364995,NA,-0.210766868,1.44,1.882,0.027972626,0.4,7.385058171,0,0.022086484,-0.0280544,0,-2.388120947,0,-2.39238771,-0.209404375,1.233929223,0.166278374,0.222727451,0.206642837,0.282114424
1/15/1991,NA,14.2618,0.564015792,16.17773524,NA,-0.180697961,1.45,1.966,0.027972626,0.407692308,7.857091734,0,0.02289983,-0.0280544,0,-2.3620934,0,-2.39238771,-0.257209151,1.235196236,0.149225337,0.213657461,0.199188881,0.292769039
1/16/1991,NA,14.3727,0.559440559,16.30396342,NA,-0.150147905,1.48,2.016,0.027972626,0.415384615,8.100287193,0,0.02165686,-0.0280544,0,-2.385254618,0,-2.39238771,-0.137585663,1.236443048,0.154679189,0.194883207,0.182363727,0.285806322
1/17/1991,NA,14.9091,0.539257981,16.9128775,NA,-0.326601035,1.4,1.761,0.027972626,0.423076923,7.79471003,0,0.020482708,-0.0280544,0,-2.164072609,0,-2.39238771,-0.540239509,1.237669982,0.118930856,0.149745992,0.143663745,0.243061558
1/18/1991,NA,14.54,0.532509718,17.13268578,NA,-0.350645798,1.38,1.778,0.027972626,0.430769231,7.400634661,0,0.020709657,-0.0280544,0,-2.123289764,0,-2.39238771,-0.56265384,1.238877355,0.094453342,0.138964639,0.136866883,0.231709235
1/21/1991,NA,14.4888,0.534673582,17.07247684,NA,-0.318240913,1.38,1.815,0.027972626,0.438461538,7.00395474,0,0.021589745,-0.0280544,0,-2.14967914,0,-1.27675975,-0.286977599,1.240065479,0.097515531,0.145108533,0.140316003,0.229250643
1/22/1991,NA,14.3684,0.539170755,16.93078706,NA,-0.28539389,1.39,1.844,0.027972626,0.446153846,6.745640698,0,0.023084925,-0.0280544,0,-2.187077586,0,-2.384229994,-0.1944479,1.232925104,0.107718308,0.144237334,0.154468273,0.228617258
1/23/1991,NA,14.4516,0.535819536,17.0288951,NA,-0.332742712,1.4,1.701,0.027972626,0.453846154,6.482827879,0,0.027154392,-0.0280544,0,-2.183720716,0,-2.384229994,-0.343705541,1.22589857,0.106341228,0.137860158,0.157894523,0.236063573
1/24/1991,NA,14.6516,0.528541226,17.26469713,NA,-0.367501208,1.37,1.672,0.027972626,0.461538462,6.142082446,0,0.028995251,-0.0280544,0,-2.16843597,0,-1.26924703,-0.455913581,1.21898406,0.080405682,0.109872693,0.147041929,0.21470853
1/25/1991,NA,15.19,0.52645433,17.331612,NA,-0.303349238,1.42,1.692,0.027972626,0.469230769,5.828398272,0,0.028075564,-0.0280544,0,-2.162584595,0,-1.26924703,-0.435758806,1.21217979,0.090056695,0.110539452,0.141415251,0.212115007
1/28/1991,NA,15.1882,0.526787125,17.329938,NA,-0.296316706,1.4,1.622,0.027972626,0.476923077,5.669961394,0,0.027206393,-0.0280544,0,-2.155471068,0,-1.26924703,-0.503547292,1.205484,0.088352124,0.123733678,0.141689259,0.211053982
1/29/1991,NA,15.1796,0.527287108,17.32052756,NA,-0.305134417,1.36,1.633,0.027972626,0.484615385,5.586060329,0,0.02506267,-0.0280544,0,-2.171062923,0,-1.26924703,-0.457917151,1.198894963,0.098137614,0.124903882,0.13676431,0.211547274
1/30/1991,NA,15.4088,0.519453535,17.58240038,NA,-0.289222372,1.35,1.676,0.027972626,0.492307692,5.387298843,0,0.023699584,-0.0280544,0,-2.140793721,0,-1.26924703,-0.518805147,1.192410975,0.08007204,0.11065579,0.136116708,0.185367572
1/31/1991,NA,15.5453,0.515889393,17.7385537,NA,-0.312908059,1.34,1.627,0.027972626,0.5,5.197763514,0,0.027027791,-0.0280544,0,-2.140392035,1,-1.26924703,-0.490281775,1.186030362,0.091064058,0.099943609,0.127143458,0.179686739
2/1/1991,NA,15.68,0.5171433,17.69365031,NA,-0.404045894,1.28,1.752,0.027972626,0.507692308,4.938946712,0,0.031477899,0.0317468,0,-2.13640131,1,-1.26924703,-0.465777279,1.179751476,0.09216496,0.095217425,0.126525418,0.175325368
2/4/1991,NA,15.9218,0.509891903,17.96698575,NA,-0.446463328,1.29,1.693,0.027972626,0.515384615,4.747492228,0,0.032382703,0.0317468,0,-2.120321725,1,-1.26924703,-0.41331814,1.173572695,0.076170739,0.083063478,0.105555708,0.161831146
2/5/1991,NA,16.0553,0.505612296,18.11809045,NA,-0.44589049,1.26,1.721,0.027972626,0.523076923,4.516845641,0,0.032576111,0.0317468,0,-2.105529456,1,-1.260612607,-0.457032647,1.167492424,0.065265994,0.087160828,0.099530195,0.163976899
2/6/1991,NA,16.3665,0.495785821,18.46985577,NA,-0.469909719,1.24,1.742,0.027972626,0.530769231,4.249765862,0,0.044523068,0.0317468,0,-2.103695118,1,-1.260612607,-0.496578499,1.16150909,0.040742677,0.048168917,0.084443407,0.144750928
2/7/1991,NA,16.2957,0.498007968,18.39040519,NA,-0.448296027,1.26,1.726,0.027972626,0.538461538,3.863991991,0,0.05183127,0.0317468,0,-2.094672577,1,-0.721372593,-0.515433277,1.15562115,0.037193744,0.055218041,0.089499957,0.149040757
2/8/1991,NA,16.47,0.493973523,18.53691293,NA,-0.501774083,1.24,1.688,0.027972626,0.546153846,3.59282872,0,0.061274738,0.0317468,0,-2.095658696,1,-0.130433818,-0.435720524,1.149827082,0.041481857,0.033574983,0.080130469,0.134515325
2/11/1991,NA,16.893,0.481741979,19.01357919,NA,-0.493394456,1.24,1.731,0.027972626,0.553846154,3.296873439,0,0.06364874,0.0317468,0,-2.078550615,1,-0.130433818,-0.349484042,1.14412539,0.01326022,-2.71E-05,0.04509091,0.115652479
2/12/1991,NA,16.7519,0.485908649,18.85523003,NA,-0.482204868,1.24,1.759,0.027972626,0.561538462,3.019992498,0,0.065215793,0.0317468,0,-2.087146296,1,-0.130433818,-0.367691233,1.1385146,0.02189266,0.018138197,0.029572084,0.124019816
2/13/1991,NA,16.9132,0.481347774,19.0373586,NA,-0.485951647,1.23,1.738,0.027972626,0.569230769,2.698632468,0,0.071157852,0.0317468,0,-2.063426676,1,0.439035952,-0.322956794,1.132993264,0.008338666,0.009090849,0.027819283,0.122547081
2/14/1991,NA,16.6932,0.487590814,18.79026473,NA,-0.450303854,1.22,1.767,0.027972626,0.576923077,2.359323646,0,0.076061209,0.0317468,0,-2.0712254,1,0.439035952,-0.332367562,1.127559955,0.006485977,0.021888179,0.069900336,0.12735882
2/15/1991,NA,16.97,0.481139338,18.96990642,NA,-0.44966688,1.21,1.712,0.027972626,0.584615385,1.97067226,0,0.084434568,0.0317468,0,-2.02839519,1,1.063930891,-0.355045264,1.12221327,-0.003093709,0.016899692,0.058591961,0.111228487
2/19/1991,NA,16.9852,0.481139338,18.98748818,NA,-0.417574943,1.21,1.696,0.027972626,0.6,1.690081302,0,0.09664181,0.0317468,0,-2.02390343,1,1.063930891,-0.450761383,1.116951828,-0.007636218,0.018241338,0.064929292,0.097893414
2/20/1991,NA,16.7898,0.486050355,18.76964047,NA,-0.361436442,1.23,1.74,0.027972626,0.607692308,1.643205244,0,0.101707099,0.0317468,0,-2.051697926,1,1.068653085,-0.344738756,1.111774269,0.006388054,0.026565181,0.075689284,0.111623385
2/21/1991,NA,16.7819,0.486404981,18.76151305,NA,-0.355400453,1.22,1.74,0.027972626,0.615384615,1.555228106,0,0.102023206,0.0317468,0,-2.03097955,1,1.647297915,-0.47101663,1.106679257,0.013228282,0.03372892,0.074147114,0.12580924
2/22/1991,NA,16.8,0.485484028,18.79707696,NA,-0.311116566,1.24,1.783,0.027972626,0.623076923,1.330469123,0,0.100423478,0.0317468,0,-2.02021179,1,1.647297915,-0.577246794,1.108214911,0.028710106,0.043586936,0.081352477,0.118035218
2/25/1991,NA,16.874,0.483348639,18.880453,NA,-0.319687119,1.21,1.728,0.027972626,0.630769231,1.24947268,0,0.096434218,0.0317468,0,-2.021149943,1,1.647297915,-0.607958404,1.109726081,0.02178888,0.041416492,0.076530332,0.11560843
2/26/1991,NA,16.6695,0.489236791,18.65228562,NA,-0.238634244,1.23,1.767,0.027972626,0.638461538,0.956737965,0,0.094527911,0.0317468,0,-2.048151802,1,2.256569547,-0.581537213,1.111213159,0.033633239,0.064442047,0.086094499,0.123374838
2/27/1991,NA,16.896,0.482672073,18.90635016,NA,-0.230715852,1.24,1.756,0.027972626,0.646153846,0.802371397,0,0.102484721,0.0317468,0,-2.04677048,1,2.256569547,-0.567913339,1.112676528,0.009634194,0.05833458,0.064268253,0.121745372
2/28/1991,NA,16.8652,0.484308408,18.87251257,NA,-0.159998497,1.25,1.772,0.027972626,0.653846154,0.684239973,0,0.097727767,0.0317468,0,-2.058579449,1,2.256569547,-0.54095179,1.114116566,0.033302031,0.055607401,0.060517248,0.119975187
3/1/1991,NA,17.03,0.480099861,19.04793769,NA,-0.071779422,1.25,1.841,0.027972626,0.661538462,0.492236614,0,0.093868618,-0.000872,0,-2.0550953,1,2.256569547,-0.397868386,1.115533645,0.022605411,0.045562542,0.049166706,0.107948467
3/4/1991,NA,16.9776,0.481533202,18.9899393,NA,-0.063697606,1.25,1.881,0.027972626,0.669230769,0.363288142,0,0.092644843,-0.000872,0,-2.080745967,1,2.256569547,-0.364300119,1.116928132,0.027875253,0.04178652,0.052145827,0.110424433
3/5/1991,NA,17.3173,0.472143532,19.37054015,NA,-0.115732056,1.19,1.831,0.027972626,0.676923077,0.164047057,0,0.094462838,-0.000872,0,-2.07341206,1,2.256569547,-0.405954465,1.118300387,-0.00361664,0.01817634,0.030971128,0.091582125
3/6/1991,NA,17.292,0.473014522,19.3428856,NA,-0.079383831,1.19,1.825,0.027972626,0.684615385,0,0,0.099690924,-0.000872,0,-2.065288681,1,2.252815772,-0.324380015,1.119650763,0.006597536,0.008628958,0.022058655,0.084480508
3/7/1991,NA,17.2801,0.473171193,19.33014122,NA,-0.133122921,1.15,1.781,0.027972626,0.692307692,0,0,0.10157407,-0.000872,0,-2.057837144,1,2.252815772,-0.307060547,1.12097961,-0.006271119,0.007051243,0.02412732,0.078258776
3/8/1991,NA,17.6,0.474360799,19.28157749,NA,-0.055185668,1.17,1.987,0.027972626,0.7,0,0,0.099184501,-0.000872,0,-2.058399277,1,2.252815772,-0.319535957,1.122287271,-0.0048122,0.016137916,0.032510177,0.07571071
3/11/1991,NA,17.5066,0.476122459,19.18003975,NA,-0.132928067,1.14,1.981,0.027972626,0.707692308,0,0,0.09342274,-0.000872,0,-2.052392137,1,2.252815772,-0.348213762,1.123574084,0.012443705,0.009845199,0.028103099,0.082934276
